Date;deficitOnTopLayers (g/m²/d);minTair (°C);maxTair (°C);solarRadiation (MJ/m²/d);extraSolarRadiation (MJ/m²/d);vaporPressure (hPa);tau (plant cover factor dimensionless);hslope (hPa/°C);plantHeight (mm);wind (m/d);VPDair (hPa);isWindVpDefined;Wc_3cm (g/m²/d);Ntip
11/8/1991 12:00:00 AM;35743.7359383126;5.7;17.6;21.7;37.600622942668;10.7;0.0555815930512363;0.96819882453346;39.1414516422411;200000;3.94255480470113;1;0.132192122185698;0
11/9/1991 12:00:00 AM;35757.0159263549;10.4;21;24.1;37.7138595324532;10;0.0585240187932769;1.19986429363645;41.1130359667265;200000;8.74136495153141;1;0.12527990089736;0
11/10/1991 12:00:00 AM;35769.2695785046;7;19.2;21.1;37.8218661904444;10;0.0669647319373495;1.05450340897046;43.4947792815281;200000;6.13409772156992;1;0.118904856083324;0
11/11/1991 12:00:00 AM;35780.602593139;3.5;16.3;22.4;37.9247073358602;11.8;0.0755358424866144;0.884713674561732;45.3462476691541;200000;1.39251870935344;1;0.113011455021246;0
11/12/1991 12:00:00 AM;35791.0777645796;4.5;15.3;27.4;38.0224562205177;10.5;0.0850553235967158;0.865396497217314;46.3765890443605;418000;2.40446820119962;1;0.107566561973701;0
11/13/1991 12:00:00 AM;35801.7168616207;7.5;16.3;28.9;38.1151948057682;8.8;0.0937790496675155;0.953617399107218;47.1823082642311;466000;5.65101288425906;1;0.102038845659515;0
11/14/1991 12:00:00 AM;35811.5557429297;2.8;15.2;26;38.203013602288;7.4;0.103614970940074;0.83579875076367;47.9789076338229;497000;4.97253204458627;1;0.0969292592228136;0
11/15/1991 12:00:00 AM;35820.6742433347;6;13.5;26.1;38.2860114714774;7.5;0.111383657845713;0.833441089045658;48.5020056314166;208000;4.91288323086596;1;0.0921959234057197;0
11/16/1991 12:00:00 AM;35829.1205091488;4.9;16.4;29;38.3642953873893;7.6;0.122595065434555;0.910365931319061;49.2072882045968;413000;6.05753329445233;1;0.0878134725149485;0
11/17/1991 12:00:00 AM;35836.9606070299;8.9;20.5;26.7;38.4379801583008;9.5;0.132773202027233;1.14606708814529;49.8682124416382;294000;8.25984489155157;1;0.0837472884961397;0
11/18/1991 12:00:00 AM;35844.9689105611;10.9;15.9;24.2;38.5071881072566;11.7;0.15131221024364;1.01413099379925;50.9768629067412;448000;3.8535944081186;1;0.0795956086288017;0
11/19/1991 12:00:00 AM;35852.4024367533;8;20.5;17.5;38.5720487111512;11.6;0.17321503363627;1.12829478231101;52.0954914816599;341000;5.82205053170907;1;0.0757436471632586;0
11/20/1991 12:00:00 AM;35859.3156403593;5;18.9;18.3;38.632698198181;10.5;0.198720203416734;1.00792829214525;53.2453392849118;506000;4.7801640090747;1;0.0721628932026449;0
11/21/1991 12:00:00 AM;35866.3382031086;4.7;20.2;29.7;38.6892791037785;8.4;0.22172981019135;1.05828454776677;54.1376050992546;290000;7.70799531716355;1;0.0685270682615294;0
11/22/1991 12:00:00 AM;35872.8532969486;3.3;23.4;26.5;38.7419397854465;8.1;0.247968936222782;1.19112972747315;55.0560431500863;378000;10.1609146854101;1;0.0651555411522834;0
11/23/1991 12:00:00 AM;35878.9090761708;9.6;15.2;16.5;38.7908338972339;8.7;0.265827821266025;0.960535076547132;55.5977754124213;281000;5.91431148630321;1;0.0620231279069317;0
11/24/1991 12:00:00 AM;35884.5480619908;3.6;16.7;30;38.8361198249314;9.6;0.2811615230091;0.900775734231614;55.5977754124213;221000;3.85921220657453;1;0.0591075998194935;0
11/25/1991 12:00:00 AM;35889.807921621;2.9;17.8;21.1;38.8779600834226;8;0.296980908798112;0.932309280409734;55.5977754124213;226000;5.95290758885506;1;0.0563892737063757;0
11/26/1991 12:00:00 AM;35894.7221236233;7.5;11.8;20;38.9165206779862;8.2;0.311786053192467;0.813411640395726;55.5977754124213;253000;3.90476855415183;1;0.0538506673681311;0
11/27/1991 12:00:00 AM;35899.3204916235;2;14.2;20;38.9519704317194;8.3;0.327480706403991;0.791109991332399;55.5977754124213;473000;3.325564022847;1;0.0514762085953514;0
11/28/1991 12:00:00 AM;35903.6296741112;10.8;14.9;6.8;38.9844802816248;8.8;0.340722154336949;0.978988476191521;55.5977754124213;438000;6.14881062101639;1;0.0492519883654609;0
11/29/1991 12:00:00 AM;35907.6735446297;8;13.2;20;39.0142225462785;11.5;0.361570953411437;0.863634884274288;55.5977754124213;258000;1.45123774243403;1;0.0471655506841374;0
11/30/1991 12:00:00 AM;35911.4735439623;3.6;16.6;29.1;39.0413701683629;8.7;0.384721860419725;0.897108208947678;55.5977754124213;514000;4.69899630041249;1;0.0452057129508458;0
12/1/1991 12:00:00 AM;35915.0489737781;10.4;23.2;22;39.0660959357074;9.6;0.392798756532365;1.30266303170713;55.5977754124213;357000;10.9243524798093;1;0.0433624118594592;0
12/2/1991 12:00:00 AM;35918.4172494927;6.3;12.4;22;39.0885716848193;9.6;0.392798756532365;0.806548747052287;55.5977754124213;300000;2.37349415148101;1;0.0416265707478318;0
12/3/1991 12:00:00 AM;35921.5941187225;4.3;10;9.2;39.1089674912107;8.5;0.392798756532365;0.70586999081036;55.5977754124213;362000;1.79278373878494;1;0.0399899850344401;0
12/4/1991 12:00:00 AM;35924.5938506103;1.4;13.2;16.1;39.1274508511188;8.1;0.392798756532365;0.751181103649939;55.5977754124213;366000;2.8669434942042;1;0.0384452229640663;0
12/5/1991 12:00:00 AM;35927.4294003986;0;14.4;18.6;39.1441858594829;7.5;0.392798756532365;0.771671300140106;55.5977754124213;404000;3.7568821962422;1;0.0369855393574233;0
12/6/1991 12:00:00 AM;35930.1125528994;10.1;17.6;15.9;39.1593323892667;9.2;0.392798756532365;1.05537515623335;55.5977754124213;242000;7.04431032529589;1;0.0356048004444419;0
12/7/1991 12:00:00 AM;35932.6540479133;9.9;15.7;26.4;39.1730452773995;10.9;0.392798756532365;0.983878223801843;55.5977754124213;212000;4.11747016534591;1;0.0342974181754269;0
12/8/1991 12:00:00 AM;35935.0636901587;10.8;14.2;11;39.1854735227507;11.1;0.411481414743992;0.957130452323808;55.5977754124213;153000;3.47417728409559;1;0.0330582926623827;0
12/9/1991 12:00:00 AM;35937.3504458707;9.6;19.4;22.4;39.1967595016411;10.8;0.430414294901192;1.11437425456397;55.5977754124213;137000;6.44132218446569;1;0.0318827616154581;0
12/10/1991 12:00:00 AM;35939.5225278938;3.9;17.6;30.1;39.2070382064313;10.2;0.453429826720324;0.939168687512653;55.5977754124213;207000;3.90100651248176;1;0.0307665558153525;0
12/11/1991 12:00:00 AM;35941.5874708151;6.8;17;29.5;39.2164365127064;9.6;0.472221178728011;0.965399641634645;55.5977754124213;588000;5.02955968796538;1;0.0297057598085384;0
12/12/1991 12:00:00 AM;35943.5521974555;10.8;12.8;10.6;39.2250724805029;10.5;0.491628274571971;0.915896727479346;55.5977754124213;227000;3.36826105818513;1;0.0286967771338082;0
12/13/1991 12:00:00 AM;35945.4230778398;3.8;15.4;22.2;39.2330546948802;10.2;0.512947583594445;0.857669825305172;55.5977754124213;154000;2.55822793054451;1;0.0277362994903441;0
12/14/1991 12:00:00 AM;35947.2059816087;3.4;15.2;11.4;39.2404816509499;8.4;0.533179644517642;0.844707650051566;55.5977754124213;239000;4.13489261678132;1;0.0268212793428031;0
12/15/1991 12:00:00 AM;35948.9063246951;7;13.4;23.9;39.2474411882148;8.9;0.55079187627604;0.849377619005353;55.5977754124213;606000;3.79636109668049;1;0.025948905530668;0
12/16/1991 12:00:00 AM;35950.5291109748;8.7;14.2;30.7;39.2540099787598;8.6;0.57097646500561;0.908812735661765;55.5977754124213;271000;5.1223543286899;1;0.0251165815096766;0
12/17/1991 12:00:00 AM;35952.0789695032;1.9;15.9;31.1;39.2602530734689;7.9;0.595439343865528;0.847567570242618;55.5977754124213;172000;4.63656262382063;1;0.0243219059044016;0
12/18/1991 12:00:00 AM;35953.5601878666;2.1;19.1;32.7;39.266223510022;8.2;0.616560333487953;0.974196084087901;55.5977754124213;213000;6.40923513224313;1;0.0235626550945618;0
12/19/1991 12:00:00 AM;35954.9767421064;6.5;23.8;27.7;39.2719619859604;9.3;0.641156379811476;1.25910771195508;55.5977754124213;241000;10.2813071591943;1;0.0228367675946813;0
12/20/1991 12:00:00 AM;35956.3323236151;11.5;26.9;15.6;39.2774965996006;10.5;0.676547746422569;1.52648625977747;55.5977754124213;234000;14.0073122559405;1;0.022142330018314;0
12/21/1991 12:00:00 AM;35957.6303633494;11.1;28.7;22.6;39.282842661035;12.4;0.701006841322004;1.62869101382977;55.5977754124213;254000;13.8910950112993;1;0.0214775644450962;0
12/22/1991 12:00:00 AM;35958.8740536649;11.5;28.9;34.5;39.2880025748805;12.4;0.732684449084523;1.65003826433204;55.5977754124213;448000;14.2978647302017;1;0.020840817032079;0
12/23/1991 12:00:00 AM;35960.0663680348;11.1;18.1;32.1;39.292965795846;11.3;0.766574676191508;1.09740977288239;55.5977754124213;654000;5.69234059020683;1;0.0202305477307375;0
12/24/1991 12:00:00 AM;35961.2100788861;9.4;21.9;33.2;39.2977088575779;9.2;0.792983718843219;1.21924577553292;55.5977754124213;243000;9.83656880821868;1;0.0196453209882351;0
12/25/1991 12:00:00 AM;35962.3077737564;12.5;20.1;20.9;39.302195474627;12;0.822287284420994;1.21139876691638;55.5977754124213;309000;7.01138126909281;1;0.0190837973263672;0
12/26/1991 12:00:00 AM;35963.3618699492;13.9;21.6;24.6;39.3063767167685;12.4;0.854529015477994;1.31299191451662;55.5977754124213;127000;8.44206535328046;1;0.0185447257044574;0
12/27/1991 12:00:00 AM;35964.3746278473;13.9;29;24.8;39.3101912542994;14.9;0.891880658826085;1.71198078442198;55.5977754124213;287000;13.0696897235304;1;0.0180269365836213;0
12/28/1991 12:00:00 AM;35965.3481630221;14.2;24.5;22.5;39.3135656723536;14.7;0.938783594897462;1.4602043835052;55.5977754124213;374000;8.77060210653481;1;0.0175293356195065;0
12/29/1991 12:00:00 AM;35966.2844572627;10.1;13.5;7;39.3164148517104;15.4;0.98389249498098;0.91920894923337;55.5977754124213;370000;0;1;0.0170508979190512;0
12/30/1991 12:00:00 AM;35967.1853686339;10.4;18.1;9.2;39.3186424130454;10.9;1;1.08097288979386;55.5977754124213;207000;5.79135105882726;1;0.01659066280417;0
12/31/1991 12:00:00 AM;35967.1853686339;12.6;13.8;9.4;39.3209800552737;12.9;1;0.991680312664297;55.5977754124213;258000;2.28501404093773;1;0.01659066280417;0
1/1/1992 12:00:00 AM;35967.1853686339;9.6;14.3;20.9;39.3207939446178;11.3;1;0.931870949690742;55.5977754124213;260000;2.82713687822024;1;0.01659066280417;0
1/2/1992 12:00:00 AM;35967.1853686339;5.2;15.3;28.4;39.3204736681426;8.7;1;0.877072780376758;55.5977754124213;143000;4.41564159271597;1;0.01659066280417;0
1/3/1992 12:00:00 AM;35967.1853686339;4.8;19.1;33.8;39.3190445501324;8.2;1;1.01297917428497;55.5977754124213;276000;7.15673523749126;1;0.01659066280417;0
1/4/1992 12:00:00 AM;35967.1853686339;9.1;20.8;33.2;39.3163625231755;9.2;1;1.1632743077364;55.5977754124213;376000;8.86227840554207;1;0.01659066280417;0
1/5/1992 12:00:00 AM;35967.1853686339;8.6;25.9;33.7;39.312276030568;10.8;1;1.41005336198193;55.5977754124213;210000;11.4951191195964;1;0.01659066280417;0
1/6/1992 12:00:00 AM;35967.1853686339;8.9;19.3;13.5;39.3066267939891;11.4;1;1.09552801057969;55.5977754124213;460000;5.49592911262494;1;0.01659066280417;0
1/7/1992 12:00:00 AM;35967.1853686339;14.1;28.1;29.1;39.2992506067137;12.5;1;1.66048426196547;55.5977754124213;299000;14.5550180679896;1;0.01659066280417;0
1/8/1992 12:00:00 AM;35967.1853686339;15;28.8;31.4;39.2899781467765;14;1;1.72770155612275;55.5977754124213;386000;14.3247943083326;1;0.01659066280417;0
1/9/1992 12:00:00 AM;35967.1853686339;13.9;21.7;30;39.2786358045033;11.5;1;1.31745753377997;55.5977754124213;262000;9.42115169420223;1;0.01659066280417;0
1/10/1992 12:00:00 AM;35967.1853686339;10.4;22;24.5;39.2650465188911;13.6;1;1.24517151375288;55.5977754124213;234000;5.92599392622396;1;0.01659066280417;0
1/11/1992 12:00:00 AM;35967.1853686339;14.9;20.8;20.6;39.2490306174296;13.5;1;1.30648686927291;55.5977754124213;585000;7.25507181940575;1;0.01659066280417;0
1/12/1992 12:00:00 AM;35967.1853686339;15.6;25.7;14.9;39.2304066541208;13.8;1;1.56269996212236;55.5977754124213;479000;11.5731689913225;1;0.01659066280417;0
1/13/1992 12:00:00 AM;35967.1853686339;17.1;29.7;33.2;39.2089922406583;13.3;1;1.84525658942508;55.5977754124213;496000;17.3032022985395;1;0.01659066280417;0
1/14/1992 12:00:00 AM;35967.1853686339;14.2;27.5;33.2;39.1846048659767;10.4;1;1.6267254044345;55.5977754124213;447000;16.0537078985854;1;0.01659066280417;0
1/15/1992 12:00:00 AM;35967.1853686339;13.3;20.9;30.2;39.1570626996615;10;1;1.26613361367748;55.5977754124213;730000;9.99593878762655;1;0.01659066280417;0
